icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid
CYYJ,YYJ,71799,Victoria Intl,BC,CA,48.66,-123.43,19,6,cyyj
,,,035363,,,50.22,66.83,343,7,035363
KHUT,HUT,,Hutchinson,KS,US,38.08,-97.87,467,6,khut
PHTO,ITO,91285,Hilo,HI,US,19.72,-155.07,12,5,phto
TUPJ,,78550,Beef Is/Roadtown,,VI,18.45,-64.53,4,7,tupj
OAKN,KDH,40990,Kandahar Intl,,AF,31.5,65.8333333333,1010,7,409900
LICP,,16410,Palmero/Boccadif,,IT,38.1,13.3,117,7,616410
,,,000747,,,28.82,-81.81,24,7,000747
,,,000267,,,26.75,-80.94,6,7,000267
,,,s#7,,,28.0,-87.0,0,7,s#7
KDOV,DOV,,Dover AFB,DE,US,39.14,-75.47,9,6,dov
KLBF,LBF,72562,North Platte,NE,US,41.14,-100.68,847,3,klbf
,,,c24,,,46.0,-95.0,416,7,c24
KPWM,PWM,72606,Portland Intl,ME,US,43.66,-70.32,15,3,kpwm
CYLW,YLW,71203,Kelowna,BC,CA,49.95,-119.4,456,1,cwlw
,,,000719,,,39.42,-92.44,264,7,000719
KBRO,BRO,72250,Brownsville Intl,TX,US,25.9,-97.43,7,0,kbro
KMLB,MLB,72204,Melbourne,FL,US,28.11,-80.63,11,4,kmlb
,,,ldl,,,39.1,-106.2,3535,7,ldl
KCVG,CVG,72421,Cincinnati,OH,US,39.05,-84.67,269,0,kcvg
MMZC,ZCL,,Zacatecas,,MX,22.9,-102.68,2177,4,mmzc
,,,002465,,,59.35,17.95,22,7,002465
,,,col2,,,45.72,-121.56,61,7,col2
,,,atl1,,,37.2,-74.8,0,7,atl1
,,,000235,,,41.63,-80.21,427,7,000235
KMRB,MRB,,Martinsburg,WV,US,39.41,-77.98,164,4,kmrb
,,,915027,,,9.5,170.2,0,7,915027
,,,tel,,,63.44,-153.36,185,7,tel
,,,406900,,,28.0,49.0,0,7,406900
KJAC,JAC,,Jackson,WY,US,43.61,-110.73,1961,6,kjac
KJAN,JAN,72235,Jackson,MS,US,32.33,-90.08,91,3,kjan
KCDC,CDC,,Cedar City Rgnl,UT,US,37.7,-113.1,1714,4,kcdc
HKRO,,45004,Hong Kong Ro,,HK,22.3166666667,114.166666667,66,8,450040
SKBQ,,80028,Barranquilla/Ern,,CO,10.9,-74.7666666667,10,6,skbq
KREV,REV,72489,Reno/WFO,NV,US,39.5666666667,-119.8,1516,8,krev
KFAR,FAR,72753,Fargo/Hector Field,ND,US,46.91,-96.8,277,1,kfar
,,,p#p,,,35.68,-95.86,219,7,p#p
KAZO,AZO,,Kalamazoo Intl A,MI,US,42.24,-85.55,272,6,kazo
PAWG,WRG,70387,Wrangell,AK,US,56.48,-132.396,11,6,pawg
KIAH,IAH,72243,Houston Bush Intl,TX,US,29.97,-95.35,36,2,kiah
KPHF,PHF,,Patrick Henry,VA,US,37.14,-76.5,12,6,kphf
KGCK,GCK,,Garden City,KS,US,37.94,-100.72,877,4,kgck
KCOU,COU,72445,Columbia Rgnl,MO,US,38.83,-92.22,271,4,kcou
SKSM,,80009,Santa Marta/Simo,,CO,11.1166666667,-74.2166666667,4,7,sksm
KCLL,CLL,,College Station,TX,US,30.58,-96.37,96,4,kcll
KMBS,MBS,,Saginaw,MI,US,43.53,-84.08,202,6,kmbs
KHOU,HOU,,Houston/Hobby,TX,US,29.65,-95.28,36,3,khou
MUCL,,,Cayo Largo Del Sur,,CU,21.63,-81.55,5,7,mucl
KIJD,IJD,,Willimantic,CT,US,41.75,-72.18,75,7,ijd
,,,469020,,,10.72,115.83,5,7,469020
MYEG,,78092,George Town,Exuma,BS,23.5,-75.766,3,7,myeg
,,,g#6,,,26.3,-98.8,53,7,g#6
CYVO,YVO,71725,Val D'Or,QB,CA,48.05,-77.78,337,6,cyvo
,,,000752,,,35.87,-98.42,472,7,000752
CYBK,YBK,71926,Baker Lake,NU,CA,64.3,-96.0,18,5,cybk
SGAS,,86218,Asuncion/Silvio,,PY,-25.25,-57.5166666667,101,6,862180
,,,b#o,,,19.3,-160.8,0,7,b#o
PAFM,AFM,,Ambler,AK,US,67.1,-157.85,88,7,pafm
KTWF,TWF,,Twin Falls,ID,US,42.48,-114.48,1266,6,ktwf
,,,b#k,,,40.4,-124.5,0,7,b#k
,,,000733,,,45.36,-117.25,1256,7,000733
KSBA,SBA,,Santa Barbara,CA,US,34.44,-119.83,3,6,ksba
,,,a#4,,,60.6,-173.3,0,7,a#4
KH02,H02,,High Island 334A,LA,US,28.06,-93.4,30,7,h02
,,,915028,,,6.1,171.8,0,7,915028
KGMU,GMU,,Greenville Downtown,SC,US,34.85,-82.35,315,5,kgmu
YMML,,94866,Melbourne Intl,,AU,-37.6666666667,144.816666667,141,6,948660
KEWB,EWB,,New Bedford,MA,US,41.69,-70.97,23,7,kewb
,,,lm1,,,45.33,-86.42,177,7,lm1
,,,915006,,,8.3,137.5,0,7,915006
KAPX,APX,72634,Gaylord/Alpena/WFO,MI,US,44.9,-84.7166666667,446,8,apx
KLIC,LIC,,Limon,CO,US,39.2734,-103.667,1630,4,lic
KLGB,LGB,72297,Long Beach,CA,US,33.83,-118.15,10,6,klgb
KFOD,FOD,72549,Fort Dodge,IA,US,42.55,-94.18,355,6,725490
,,,b#j,,,46.2,-124.2,0,7,b#j
KESF,ESF,,Alexandria,LA,US,31.4,-92.3,28,6,kesf
MYBS,,78070,Alice Town,Bimini,BS,25.73,-79.3,3,7,mybs
LIRA,,16239,Ciampino,,IT,41.8,12.5833333333,101,6,162390
PTRO,,91408,Koror/Palau Is,,FM,7.33,134.48,54,5,914080
,,,000755,,,48.69,-116.32,539,7,000755
VNKT,,44454,Kathmandu Intl,,NP,27.6833333333,85.3666666667,1337,6,444540
,,,col3,,,45.68,-120.82,61,7,col3
,,,trav,,,38.06,-121.77,-2,7,trav
MHLE,,78719,La Esperanza,,HN,14.3166666667,-88.15,1100,6,mhle
,,,piko,,,52.95,-168.85,21,7,piko
MMML,MXL,,Mexicali Intl,,MX,32.66,-115.49,22,6,mmml
,,,000361,,,30.43,-104.33,1433,7,000361
,,,g007,,,44.1,-120.5,1178,7,g007
KODX,ODX,,Ord,NE,US,41.62,-98.95,631,8,725524
KPTK,PTK,,Pontiac,MI,US,42.67,-83.42,299,2,kptk
,,,000754,,,41.56,-73.05,82,7,000754
,,,ptba,,,37.82,-122.47,0,7,ptba
KHSI,HSI,,Hastings,NE,US,40.61,-98.43,591,7,hsi
,,,b#7,,,25.9,-85.9,0,7,b#7
KMWN,MWN,72613,Mount Washington,NH,US,44.28,-71.3,1910,7,726134
,,,041004,,,32.5,-79.07,0,7,041004
ZLSN,,57036,Xi'An,,CN,34.2833333333,108.916666667,398,7,570360
KBWG,BWG,,Bowling Green,KY,US,36.96,-86.42,168,4,kbwg
KVLD,VLD,,Valdosta,GA,US,30.79,-83.28,62,6,kvld
EGVA,FFD,3644,RAF Fairford,,GB,51.6666666667,-1.76666666667,87,7,003644
SKBO,,80222,Bogota/ElDorado,,CO,4.7,-74.1166666667,2548,6,skbo
KDAB,DAB,,Daytona Beach,FL,US,29.18,-81.05,9,3,kdab
KACT,ACT,72256,Waco-Madison Coo,TX,US,31.62,-97.22,151,6,kact
LIPX,,16090,Villafranca,,IT,45.3833333333,10.8666666667,68,6,716090
EFHK,,2974,Helsinki/Vantaa,,FI,60.3166666667,24.9666666667,56,6,002974
CWSA,WSA,71600,Sable Island,NS,CA,43.94,-60.02,4,5,cwsa
KRSW,RSW,,Ft. Myers/SW Florida Intl,FL,US,26.54,-81.76,10,6,krsw
PHOG,OGG,91190,Kahului Airport,HI,US,20.9,-156.43,12,6,phog
KSCK,SCK,72492,Stockton,CA,US,37.91,-121.25,10,6,ksck
KLUK,LUK,,Cincinnati/Lunken,OH,US,39.1,-84.42,155,1,kluk
KLAA,LAA,72463,Lamar,CO,US,38.07,-102.68,1119,4,laa
MDPP,,78457,Puerto Plata Intl,,DO,19.75,-70.55,5,6,mdpp
CWSE,WSE,71119,Edmonton/Stony Plain,AB,CA,53.5333333333,-114.083333333,766,8,cwse
,,,nw7,,,48.5,-129.5,0,7,nw7
PKMJ,,91376,Majuro,MH,US,7.08,171.38,3,5,913760
KTVC,TVC,,Traverse City,MI,US,44.73,-85.58,190,6,ktvc
,,,000205,,,59.9,-161.75,16,7,000205
KMHT,MHT,,Manchester,NH,US,42.94,-71.43,81,6,kmht
KMLC,MLC,,McAlester,OK,US,34.89,-95.78,232,6,kmlc
KCTB,CTB,,Cut Bank,MT,US,48.61,-112.37,1175,4,kctb
,,,000358,,,33.02,-114.24,303,7,000358
,,,999550,,,46.0,63.56,99,7,999550
KSAC,SAC,,Sacramento Executive,CA,US,38.52,-121.5,11,2,ksac
,,,000350,,,36.2,-119.1,139,7,000350
KCSG,CSG,,Columbus,GA,US,32.53,-84.93,135,6,kcsg
,,,000764,,,36.53,-93.2,397,7,000764
KBHB,BHB,,Bar Harbor,ME,US,44.46,-68.37,26,7,kbhb
CWZC,,,Moosonee,ON,CA,51.2833333333,-80.6,11,8,cwzc
CYXU,YXU,71623,London,ON,CA,43.04,-81.15,278,6,cyxu
KGGG,GGG,72247,Longview,TX,US,32.38,-94.71,107,4,kggg
KSMP,SMP,,Stampede Pass,WA,US,47.29,-121.33,1208,3,smp
TQPF,,78846,Wall Blake,,VI,18.1833333333,-63.0333333333,31,7,tqpf
KFLL,FLL,,Fort Lauderdale/Hollywood Intl,FL,US,26.07,-80.15,3,6,kfll
KCOT,COT,,Cotulla,TX,US,28.45,-99.22,140,7,cot
KPIT,PIT,72520,Pittsburgh Intl,PA,US,40.51,-80.22,357,2,kpit
MMMY,MTY,,Monterrey/Gen Maria,,MX,25.78,-100.1,387,6,mmmy
WIID,,96743,Jakarta/Kemayor,,ID,-6.15,106.833333333,5,7,967430
KBIL,BIL,72677,Billings,MT,US,45.8,-108.53,1091,6,kbil
CWNL,WNL,71462,Great Duck Island,ON,CA,45.64,-82.97,183,7,wnl
KDHN,DHN,,Dothan,AL,US,31.32,-85.45,113,6,kdhn
KMLS,MLS,74230,Miles City,MT,US,46.44,-105.87,801,4,kmls
KDVN,DVN,74455,Davenport,IA,US,41.62,-90.58,230,3,dvn
,,,915012,,,7.4,149.2,0,7,915012
KMIW,MIW,,Marshalltown,IA,US,42.11,-92.92,290,8,aia
PAGK,GKN,70271,Gulkana,AK,US,62.15,-145.45,481,6,pagk
,,,b#f,,,46.1,-131.0,0,7,b#f
CYZS,YZS,71915,Coral Harbour,NU,CA,64.2,-83.37,64,5,cyzs
LRBM,,15014,Baia Mare,,RO,47.6666666667,23.4666666667,185,7,915014
KMSP,MSP,72658,Minneapolis-St. Paul Intl,MN,US,44.89,-93.22,265,0,kmsp
,,,000229,,,46.91,-124.11,4,7,000229
,,,stdm,,,47.18,-87.22,183,7,stdm
,,,044065,,,40.37,-73.7,0,7,044065
,,,nw3,,,37.4,-137.0,0,7,nw3
KELO,ELO,,Ely,MN,US,47.91,-91.82,443,7,kelo
KAHN,AHN,72311,Athens Muni,GA,US,33.96,-83.32,244,4,kahn
UTTT,TAS,38457,Tashkent/Yuzni,TA,UZ,41.27,69.27,489,6,384570
,,,999260,,,22.6,88.5,4,7,999260
KCOS,COS,72466,Colorado Springs,CO,US,38.83,-104.72,1856,3,kcos
,,,bh5,,,43.53,-103.65,1461,7,bh5
,,,nw4,,,47.0,-138.0,0,7,nw4
EQTK,,99915,Tarin Kowt,,AF,32.6,65.85,1357,7,999150
KRUE,RUE,,Russellville Rgnl,AR,US,35.26,-93.09,115,7,rue
MMCE,CME,,Ciudad Del Carmen,,MX,18.65,-91.8,2,6,mmce
KHVN,HVN,,New Haven/Tweed,CT,US,41.28,-72.88,4,7,khvn
KFVE,FVE,,Frenchville,ME,US,47.29,-68.32,301,7,kfve
,,,000263,,,33.64,-91.75,82,7,000263
NTTO,,91944,Hao/Tuamoto,,WS,-18.0666666667,-140.933333333,3,7,919440
KBOI,BOI,72681,Boise,ID,US,43.58,-116.22,875,0,kboi
KFYV,FYV,,Fayetteville,AR,US,36.01,-94.17,379,4,kfyv
KHTS,HTS,72425,Huntington,WV,US,38.38,-82.55,254,3,khts
,,,000705,,,25.86,-81.38,1,7,000705
,,,s#3,,,34.0,-126.0,0,7,s#3
,,,046015,,,42.75,-124.82,0,7,046015
EHYB,,6200,Ypenburg RNLAFB,,NL,52.0166666667,4.33333333333,1,7,006200
,,,000748,,,30.36,-95.41,45,7,000748
KUIN,UIN,,Quincy,IL,US,39.94,-91.2,234,6,kuin
CWTT,WTT,,Lac Memphremagog,QB,CA,45.27,-72.17,209,7,wtt
CYYC,YYC,71877,Calgary Intl,AB,CA,51.12,-114.02,1084,0,cyyc
MMUN,CUN,76595,Cancun Intl,,MX,21.03,-86.87,10,1,mmun
VTSA,,48570,Satun AFB,,TH,6.65,100.066666667,6,7,548570
FANS,,68288,Nelspruit,,ZA,-25.4166666667,30.9666666667,674,7,682880
ORBB,,40650,Baghdad-Sirsenk,,IQ,33.2166666667,44.2166666667,34,7,406500
KINK,INK,,Wink,TX,US,31.79,-103.2,855,6,kink
KEWN,EWN,,New Bern,NC,US,35.09,-77.05,3,6,kewn
,,99440,Thomas Point,MD,US,38.9,-76.5666666667,1,8,999440
MNPC,,78730,Puerto Cabezas,,NI,14.05,-83.3833333333,16,6,mnpc
CYFO,YFO,,Flin Flon,MB,CA,54.69,-101.69,304,7,cyfo
OKBK,,40582,Kuwait Intl,,KW,29.2166666667,47.9666666667,55,6,405820
KMCI,MCI,72446,Kansas City Intl,MO,US,39.33,-94.72,320,0,kmci
SKCG,,80022,Cartagena/Rafael,,CO,10.4333333333,-75.5166666667,1,6,skcg
CYXS,YXS,71908,Prince George,BC,CA,53.89,-122.68,691,0,cyxs
KFPR,FPR,,Fort Pierce,FL,US,27.5,-80.37,13,7,kfpr
KFLG,FLG,72375,Flagstaff/Pullim,AZ,US,35.14,-111.67,2134,2,flg
CYVV,YVV,71633,Wiarton,ON,CA,44.76,-81.1,222,6,cyvv
LGSA,,16746,Souda/Khania,,GR,35.48,24.12,135,6,167460
DIMN,,65548,Man,,CI,7.36666666667,-7.51666666667,340,7,655480
GOSS,,61600,Saint Louis,,SN,16.05,-16.4333333333,4,6,661600
,,,s#a,,,27.9,-91.0,0,7,s#a
SBMN,,82332,Manaus/Ponta Pel,,BR,-3.13333333333,-59.9666666667,84,6,823320
,,,pesc,,,37.1,-122.28,0,7,pesc
KBVI,BVI,,Beaver County,PA,US,40.76,-80.33,382,6,kbvi
,,,000954,,,38.5,-129.0,0,7,000954
KDAL,DAL,72258,Dallas/Love,TX,US,32.86,-96.85,158,1,kdal
KSLN,SLN,,Salina,KS,US,38.8,-97.65,385,6,ksln
KYUM,YUM,72280,Yuma Intl Airport,AZ,US,32.66,-114.6,63,3,kyum
,,,000744,,,33.17,-86.77,178,7,000744
KE74,E74,,Safford,AZ,US,32.83,-109.68,900,8,e74
,,,000347,,,40.88,-121.66,957,7,000347
KHOT,HOT,,Hot Springs,AR,US,34.48,-93.1,162,6,khot
KBYI,BYI,,Burley,ID,US,42.54,-113.77,1264,6,kbyi
KHRL,HRL,,Harlingen,TX,US,26.23,-97.67,10,6,khrl
,,,000939,,,42.35,-67.7,0,7,000939
KIND,IND,72438,Indianapolis Intl,IN,US,39.73,-86.27,241,2,kind
KJBR,JBR,,Jonesboro Muni,AR,US,35.83,-90.65,79,6,kjbr
KHSV,HSV,72323,Huntsville,AL,US,34.66,-86.77,191,4,khsv
KSMX,SMX,72394,Santa Maria,CA,US,34.91,-120.45,74,6,ksmx
,,,c07,,,38.5,-101.5,1036,7,c07
MMNL,NLD,,Nuevo Laredo Intl,,MX,27.43,-99.57,148,6,mmnl
CWEU,,71917,Eureka,NU,CA,80.0,-85.93,10,5,cweu
,,,000354,,,36.65,-118.48,3387,7,000354
KPUW,PUW,,Pullman,WA,US,46.76,-117.12,773,7,kpuw
,,,v#l,,,42.86,-100.41,792,7,v#l
KAPN,APN,72639,Alpena,MI,US,45.08,-83.57,210,4,kapn
KSFF,SFF,,Spokane/Felts Field,WA,US,47.68,-117.32,609,6,ksff
MUVR,,78229,Varadero,,CU,23.13,-81.28,65,6,muvr
,,,000708,,,31.71,-87.78,110,7,000708
,,,gvy,,,39.17,-121.11,689,7,gvy
KBFF,BFF,72566,Scottsbluff,NE,US,41.88,-103.6,1203,6,kbff
,,,725775,,,41.28,-111.03,2183,7,725775
KMQT,MQT,72743,Marquette,MI,US,46.54,-87.57,430,4,kmqt
,,,c08,,,37.4,-105.2,3199,7,c08
KCMX,CMX,72744,Houghton,MI,US,47.18,-88.5,326,6,kcmx
GLRB,,65660,Roberts Intl/Mon,,LR,6.25,-10.3333333333,18,7,656600
KDLH,DLH,72745,Duluth Intl,MN,US,46.84,-92.18,435,2,kdlh
MMDO,DGO,76423,Durango,,MX,24.13,-104.53,1857,1,mmdo
,,,000946,,,33.8,-76.0,0,7,000946
KSHV,SHV,72248,Shreveport Rgnl,LA,US,32.45,-93.83,83,3,kshv
KBIH,BIH,72480,Bishop,CA,US,37.37,-118.37,1253,6,kbih
KAQQ,AQQ,,Apalachicola,FL,US,29.7333333333,-85.0333333333,5,8,aqq
KLWB,LWB,,Lewisburg,WV,US,37.88,-80.4,702,6,klwb
,,,000234,,,44.53,-72.61,223,7,000234
,,,000357,,,40.48,-111.43,1718,7,000357
,WNF,74753,Winnfield Profiler,LA,US,31.9,-92.78,93,8,p#w
KGAG,GAG,,Gage,OK,US,36.3,-99.77,668,6,kgag
KRIC,RIC,72401,Richmond,VA,US,37.51,-77.31,50,4,kric
,,,046086,,,32.49,-118.03,0,7,046086
UHMA,,25563,Anadyr',HA,RU,64.78,177.57,62,6,uhma
,,,crr,,,65.0,-120.0,332,7,crr
YBAM,,94568,Amberley,,AU,-27.6166666667,152.716666667,31,7,945680
KSEP,SEP,72260,Stephenville,TX,US,32.215,-98.178,402,7,ksep
KBAB,BAB,,Marysville/Beale AFB,CA,US,39.14,-121.44,34,6,bab
KTUP,TUP,72332,Tupelo,MS,US,34.28,-88.77,105,4,ktup
KGVL,GVL,,Gainesville,GA,US,34.26,-83.83,386,7,gvl
,,,915002,,,15.0,145.6,0,7,915002
,,,999160,,,43.5,4.9,23,7,999160
KLCH,LCH,72240,Lake Charles Muni,LA,US,30.12,-93.22,4,3,klch
,,,c13,,,37.1,-92.3,456,7,c13
KAND,AND,,Anderson County,SC,US,34.49,-82.71,239,6,kand
,,,b#n,,,17.2,-157.8,0,7,b#n
EHEH,EIN,6370,Eindhoven RNLAFB,,NL,51.45,5.38333333333,22,6,106370
,,,000763,,,39.75,-123.21,421,7,000763
,,,999300,,,10.6,-67.0,43,7,999300
KRBG,RBG,72690,Roseburg,OR,US,43.23,-123.37,154,7,726904
KFHU,FHU,72273,Fort Huachuca,AZ,US,31.58,-110.33,1438,6,fhu
,,,000276,,,47.31,-121.85,518,7,000276
,,,Chattahooche NF,GA,US,34.8,-48.05,908,9,bra
,,,a#7,,,53.0,-139.0,0,7,a#7
,,,999200,,,24.2,120.6,5,7,999200
,,,b#e,,,51.9,-155.9,0,7,b#e
CYSD,YSD,71128,Suffield,AB,CA,50.28,-111.18,770,7,711280
,,,srv,,,61.64,-156.44,91,7,srv
LROP,,15421,Bucharest/Otopen,,RO,44.5666666667,26.1,95,6,154210
KSUS,SUS,,St Louis/Spirit,MO,US,38.66,-90.63,141,3,ksus
KDAN,DAN,,Danville,VA,US,36.58,-79.33,175,6,kdan
KCKN,CKN,,Crookston Muni,MN,US,47.86,-96.62,273,7,ckn
KECG,ECG,,Elizabeth City/Muni,NC,US,36.26,-76.18,11,6,kecg
,,,a#6,,,55.0,-155.0,0,7,a#6
LEMO,,8397,Moron AFB,,ES,37.15,-5.62,88,6,008397
MUHA,,78224,Havana/Jose Martinez,,CU,22.98,-82.4,64,0,muha
EBBR,,6451,Brussels National,,BE,50.9,4.5,58,6,006451
,,,ipx,,,44.42,-111.37,1917,7,ipx
,,,000723,,,45.5,-91.0,377,7,000723
SBMA,,82562,Maraba,,BR,-5.36666666667,-49.1333333333,102,6,825620
CYCG,YCG,71884,Castlegar,BC,CA,49.3,-117.63,495,6,cycg
KLHW,LHW,72209,Ft. Stewart,GA,US,31.9,-81.63,27,7,u#9
KMTN,MTN,,Middle River,MD,US,39.34,-76.42,7,6,kmtn
KBLF,BLF,,Bluefield,WV,US,37.3,-81.22,873,6,kblf
KDEC,DEC,,Decatur,IL,US,39.84,-88.87,207,4,kdec
KDAY,DAY,72429,Dayton Intl,OH,US,39.91,-84.2,305,4,kday
,,,000711,,,35.48,-86.09,322,7,000711
KMHX,MHX,72305,Morehead/Newport,NC,US,34.7666666667,-76.8666666667,9,8,kmhx
,,,b#g,,,40.9,-137.5,0,7,b#g
KDRO,DRO,,Dur-La Plata,CO,US,37.16,-107.75,2035,4,kdro
KPSM,PSM,,Portsmouth,NH,US,43.09,-70.82,31,6,kpsm
KVEL,VEL,,Vernal,UT,US,40.44,-109.51,1604,6,kvel
,,,000348,,,37.99,-120.38,593,7,000348
UGTB,,37549,Tbilisi/Novo-Al,,GE,41.6666666667,44.95,495,6,375490
,,,Bridgeport,CA,US,38.3,-119.16,2321,9,bdg
KAWH,AWH,,Wildhorse Reservoir,NV,US,41.67,-115.79,1902,7,awh
MHSR,,78717,Santa Rosa De C,,HN,14.7833333333,-88.7833333333,1079,6,mhsr
,,,Lake Bella,MN,US,43.5,-95.6,2339,8,che
CYMT,YMT,71822,Chibougamau-Chapais,QB,CA,49.78,-74.53,387,6,cymt
ENGM,,1384,Oslo/Gardermoen,,NO,60.2,11.1,204,6,001384
KCHH,CHH,74494,Chatham,MA,US,41.68,-69.97,16,8,kchh
,,,915016,,,5.5,153.8,0,7,915016
,,,000207,,,60.79,-148.83,29,7,000207
KFCA,FCA,72779,Kalispell,MT,US,48.3,-114.266666667,908,8,kfca
,,,c32,,,37.35,-99.35,652,7,c32
,,,nw6,,,39.7,-133.3,0,7,nw6
,,,915015,,,6.9,152.7,0,7,915015
KCDR,CDR,,Chadron,NE,US,42.84,-103.08,1010,6,kcdr
,,,c25,,,40.8,-84.2,238,7,c25
CYQL,YQL,71874,Lethbridge,AB,CA,49.64,-112.8,929,6,yql
,,,654620,,,5.6,-0.17,68,7,654620
EPWA,,12375,Warsaw/Okecie,,PL,52.1666666667,20.9666666667,107,6,123750
KFMN,FMN,,Farmington,NM,US,36.76,-108.23,1685,6,kfmn
UHML,,25496,Lavrentija,,RU,65.5833333333,-171.0,9,8,725496
KGTF,GTF,72775,Great Falls,MT,US,47.48,-111.35,1119,0,kgtf
KELY,ELY,72486,Ely,NV,US,39.29,-114.85,1906,3,kely
KJFK,JFK,74486,New York/Kennedy Intl,NY,US,40.66,-73.78,9,1,kjfk
KSAF,SAF,,Santa Fe,NM,US,35.62,-106.08,1930,1,ksaf
KPIE,PIE,,St. Petersburg/Clearwater Intl,FL,US,27.91,-82.69,4,6,kpie
,,,c35,,,34.98,-94.69,143,9,c35
MGHT,,78627,Huehuetenango,,GT,15.3166666667,-91.5,1901,6,mght
KGUC,GUC,,Gunnison,CO,US,38.55,-106.92,2339,6,kguc
KIMT,IMT,,Iron Mountain-Kingsford,MI,US,45.81,-88.11,349,7,imt
KHVR,HVR,72777,Havre,MT,US,48.55,-109.77,787,3,khvr
KLWS,LWS,72783,Lewiston,ID,US,46.39,-117.02,438,6,klws
KJAY,JAY,,Jay Peak,VT,US,44.94,-72.51,572,8,jayv
CYAH,YAH,71823,La Grande Iv,QB,CA,53.76,-73.67,306,5,cyah
PANC,ANC,70273,Anchorage Intl,AK,US,61.17,-150.0,38,5,panc
,,74546,Hillsboro Profiler,KS,US,38.31,-97.3,447,8,p#g
PAMC,MCG,70231,McGrath,AK,US,62.95,-155.61,103,5,pamc
KMKC,MKC,,Kansas City Downtown,MO,US,39.12,-94.6,227,1,kmkc
,,,b#6,,,25.9,-93.6,0,7,b#6
KAAT,AAT,,Alturas Muni,CA,US,41.491,-120.564,1331,7,kaat
KLHX,LHX,,La Junta,CO,US,38.05,-103.52,1277,7,lhx
MUCA,,78346,Venezuela/Ciego,,CU,22.0333333333,-78.7833333333,101,6,muca
,,,000292,,,37.11,-120.24,76,7,000292
,,8001,La Coruna City,,ES,43.3666666667,-8.41666666667,67,6,008001
KPIA,PIA,72532,Peoria Rgnl,IL,US,40.66,-89.68,205,4,kpia
CYJT,YJT,71815,Stephenville,NF,CA,48.54,-58.55,26,5,cyjt
KNBK,NBK,,New Brunswick,NJ,US,40.5,-74.45,11,8,rutg
KHDN,HDN,72571,Hayden,CO,US,40.51,-107.25,2012,6,khdn
,,,821910,,,-1.43,-48.48,24,7,821910
MUCM,,78255,Camaguey,,CU,21.416,-77.85,122,6,mucm
KBNO,BNO,72683,Burns Muni,OR,US,43.58,-118.95,1264,6,kbno
,,,St. Louis Downtown,MO,US,38.62,-90.18,139,8,stl
KANW,ANW,,Ainsworth,NE,US,42.6,-99.9,777,8,aih
,,,lo1,,,43.62,-77.41,75,7,lo1
KHXD,HHH,,Hilton Head,SC,US,32.22,-80.7,6,7,722079
,MRR,74437,Merriman Profiler,NE,US,42.91,-101.69,991,8,p#7
VVTS,,48900,Ho Chi Minh/Tans,,VN,10.8166666667,106.666666667,19,6,489000
KJST,JST,,Johnstown,PA,US,40.33,-78.83,694,6,kjst
PABE,BET,70219,Bethel,AK,US,60.78,-161.8,41,5,pabe
KTUS,TUS,,Tucson Intl,AZ,US,32.12,-110.93,776,2,ktus
YPPH,PER,94610,Perth Intl,,AU,-31.9333333333,115.983333333,13,6,946100
,,,lrr,,,48.32,-113.35,1814,7,lrr
KDTX,DTX,72632,Detroit/WFO,MI,US,42.71,-83.47,327,8,dtx
ULLI,,26063,St. Petersburg,,RU,59.8,30.2666666667,4,6,260630
KPBI,PBI,72203,West Palm Beach,FL,US,26.68,-80.12,6,3,kpbi
KDQU,DQU,74752,DeQueen Profiler,AR,US,34.11,-94.29,195,8,p#v
KHTL,HTL,72638,Houghton Lake,MI,US,44.38,-84.68,351,7,726385
,,,000260,,,41.59,-95.34,375,7,000260
KAVL,AVL,72315,Asheville Rgnl,NC,US,35.44,-82.55,670,4,kavl
KMOR,MOR,,Morristown,TN,US,36.1833333333,-83.3666666667,400,8,mor
SBSP,,83780,Sao Paulo/Congon,,BR,-23.6166666667,-46.6333333333,803,6,837800
,,,a#b,,,49.2,-168.8,0,7,a#b
SBCO,,83967,Porto Alegre/Can,,BR,-29.95,-51.15,47,6,839670
UAAA,,36870,Almaty,AL,KZ,43.23,76.93,847,6,368700
MHYR,,78707,Yoro,,HN,15.1333333333,-87.1166666667,670,6,mhyr
LTBA,,17060,Istanbul/Ataturk,,TR,40.9666666667,28.8166666667,37,6,717060
PADL,DLG,70321,Dillingham,AK,US,59.05,-158.52,26,6,padl
CYXZ,YXZ,71738,Wawa,ON,CA,47.98,-84.78,287,6,cyxz
KAUW,AUW,72646,Wausau,WI,US,44.93,-89.62,362,6,kauw
PAKT,KTN,70395,Ketchikan Intl,AK,US,55.35,-131.7,28,6,pakt
PADU,DUT,70489,Dutch Harbor,AK,US,53.89,-166.53,4,6,padu
PHMK,MKK,91186,Kaunakakai Molokai,HI,US,21.15,-157.1,141,6,phmk
KLNS,LNS,,Lancaster,PA,US,40.12,-76.29,123,8,725116
,,,ath,,,42.3,-102.4,1188,7,ath
KASE,ASE,,Aspen,CO,US,39.22,-106.87,2354,4,kase
KVNY,VNY,,Van Nuys,CA,US,34.21,-118.49,245,6,kvny
KBJC,BJC,,Broomfield,CO,US,39.909,-105.117,1724,1,kbjc
PAEN,ENA,70259,Kenai Muni,AK,US,60.57,-151.25,27,6,paen
