icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid
KRAP,RAP,,Rapid City,SD,US,44.056,-103.054,965,2,krap
TNCE,,78873,Fdr/Oranjes,,AN,17.4666666667,-62.9666666667,39,7,tnce
KILX,ILX,74560,Lincoln,IL,US,40.15,-89.3333333333,177,8,ilx
KPTK,PTK,,Pontiac/Oakland Co Intl,MI,US,42.67,-83.42,299,2,kptk
PAEN,ENA,70259,Kenai Muni,AK,US,60.57,-151.25,27,6,paen
KCLE,CLE,72524,Cleveland/Hopkin,OH,US,41.43,-81.87,233,3,kcle
KPVD,PVD,72507,Providence/Green,RI,US,41.73,-71.43,16,3,kpvd
CYLH,,71697,Lansdowne House,ON,CA,52.2,-87.9333333333,254,7,cylh
KOGB,OGB,,Orangeburg,SC,US,33.47,-80.85,59,7,kogb
,,,bon,,,48.64,-116.39,1099,7,bon
KHAT,HAT,72302,Cape Hatteras,NC,US,35.28,-75.55,3,8,khat
KAHN,AHN,72311,Athens Muni,GA,US,33.96,-83.32,244,4,ahn
,,,opa1,,,42.37,-67.78,0,7,opa1
KTRM,TRM,,Thermal,CA,US,33.64,-116.17,-35,6,ktrm
,WSM,74629,White Sands Prof,NM,US,32.4,-106.35,1315,8,p#l
SKSM,,80009,Santa Marta/Simo,,CO,11.1166666667,-74.2166666667,4,7,sksm
KBPK,BPK,,Mountain Home/Baxter Co Regnl,AR,US,36.37,-92.47,280,7,bpk
K9V9,9V9,72653,Chamberlain,SD,US,43.8,-99.32,519,7,k9v9
KHYS,HYS,,Hays,KS,US,38.86,-99.27,609,4,khys
KIPL,IPL,,Imperial,CA,US,32.84,-115.57,-17,6,kipl
,JTN,74735,Jayton Profiler,TX,US,33.0,-101.01,724,8,p#t
MHTG,,78720,Tegucigalpa/Ton,,HN,14.0666666667,-87.2166666667,1004,6,mhtg
MMTJ,TIJ,,Tijuana Intl,,MX,32.55,-116.97,152,6,mmtj
,,,a#6,,,54.93,-155.02,0,7,a#6
KESF,ESF,,Alexandria/Esler,LA,US,31.4,-92.3,28,6,kesf
KDSD,DSD,,Redmond(Vor),OR,US,44.25,-121.3,938,8,dsd
PHOG,OGG,91190,Kahului Airport,HI,US,20.9,-156.43,12,6,phog
,,,kel,,,67.96,-162.4,120,7,kel
KFSD,FSD,72651,Sioux Falls/Foss,SD,US,43.59,-96.74,436,2,kfsd
KOSC,OSC,,Wurtsmith AFB,MI,US,44.46,-83.4,193,7,osc
CYSY,YSY,71051,Sachs Harbour,NT,CA,72.0,-125.27,86,6,cysy
KU28,U28,72477,Green River,UT,US,39.01,-110.15,1241,7,u28
KBHB,BHB,,Bar Harbor,ME,US,44.46,-68.37,26,7,kbhb
KEET,EET,,Alabaster/Shelby Co,AL,US,33.18,-86.78,173,3,keet
,,,opa2,,,39.33,-72.05,0,7,opa2
TDPR,,78907,Roseau,,DM,15.3,-61.3833333333,72,7,tdpr
KPUC,PUC,72470,Price/Carbon Co,UT,US,39.62,-110.75,2091,7,puc
KBRO,BRO,72250,Brownsville Intl,TX,US,25.9,-97.43,7,0,kbro
,,,s#2,,,38.51,-128.94,0,7,s#2
MDPC,,78479,Punta Cana,,DO,18.57,-68.37,12,6,mdpc
KBMI,BMI,,Bloomington/Normal,IL,US,40.48,-88.93,267,7,kbmi
KSTS,STS,,Santa Rosa/Sonoma Co,CA,US,38.51,-122.81,39,6,ksts
KRKS,RKS,72574,Rock Springs,WY,US,41.61,-109.07,2060,6,krks
,WDL,74341,Wood Lake Profil,MN,US,44.68,-95.37,313,8,p#3
KCIN,CIN,,Carroll,IA,US,41.98,-94.75,383,8,crl
CYQM,YQM,71705,Moncton,NB,CA,46.12,-64.68,71,6,cyqm
KBAB,BAB,,Beale AFB/Marysv,CA,US,39.14,-121.44,34,6,bab
KPYX,PYX,,Perryton,TX,US,36.45,-100.84,889,8,g#1
KAST,AST,72791,Astoria/Clatsop,OR,US,46.16,-123.88,3,4,kast
,,,fzp,,,34.84,-118.94,1350,7,fzp
,,,wpt,,,46.82,-124.03,28,7,wpt
,,,cln,,,31.71,-89.38,82,7,cln
KPOE,POE,72239,Fort Polk (Army),LA,US,31.05,-93.18,101,4,kpoe
KCQV,CQV,,Colville Muni,WA,US,48.55,-117.89,572,7,cqv
