icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid
,NDS,74542,Neodesha Profiler,KS,US,37.38,-95.63,255,8,p#f
,,,pfd,,,36.87,-119.28,622,7,pfd
,HBR,74546,Hillsboro Profiler,KS,US,38.31,-97.3,447,8,p#g
,CNW,74550,Conway Profiler,MO,US,37.52,-92.7,390,8,p#h
PHJH,JHM,,Lahaina/West Maui,HI,US,21.02,-156.63,78,6,phjh
PHKO,KOA,,Kailua Kona,HI,US,19.65,-156.0,27,6,phko
PHLI,LIH,91165,Lihue,HI,US,21.98,-159.35,45,5,phli
PHMK,MKK,91186,Kaunakakai Molokai,HI,US,21.15,-157.1,141,6,phmk
PHNA,NAX,,Barbers Pt NAS,HI,US,21.3166666667,-158.066666667,15,8,phna
PHNL,HNL,91182,Honolulu Intl,HI,US,21.35,-157.93,4,6,phnl
PHNY,LNY,,Lanai,HI,US,20.78,-156.95,399,6,phny
PHOG,OGG,91190,Kahului Airport,HI,US,20.9,-156.43,12,6,phog
KPHP,PHP,,Philip,SD,US,44.05,-101.6,672,7,php
PHTO,ITO,91285,Hilo,HI,US,19.72,-155.07,12,5,phto
,LTH,74551,Lathrop Profiler,MO,US,39.58,-94.19,297,8,p#i
,,,Thomas,WV,US,39.17,-79.52,956,9,pie
KPIH,PIH,72578,Pocatello Muni,ID,US,42.93,-112.6,1359,3,pih
,WNC,74556,Winchester Profiler,IL,US,39.66,-90.48,170,8,p#j
,,,pla,,,47.78,-120.75,1143,7,pla
,WSM,74629,White Sands Profiler,NM,US,32.41,-106.35,1224,8,p#l
,AZC,74630,Aztec Profiler,NM,US,36.84,-107.91,1902,8,p#m
,,,pmh,,,38.83,-82.8,186,7,pmh
,VCI,74640,Vici Profiler,OK,US,36.07,-99.22,648,8,p#n
,LMN,74647,Lamont Profiler,OK,US,36.69,-97.48,306,8,p#o
K87Q,87Q,72390,Punta Piedras,CA,US,35.66,-121.28,11,7,ppb
,,,p#p,,,35.68,-95.86,219,7,p#p
,PRC,74649,Purcell Profiler,OK,US,34.98,-97.52,331,8,p#q
,BLM,74662,Bloomfield Profiler,MO,US,36.88,-89.97,130,8,p#r
KPRC,PRC,,Prescott/Ernest A Love Fld,AZ,US,34.65,-112.42,1524,3,prc
KPRX,PRX,,Paris,TX,US,33.64,-95.45,167,7,prx
,TCU,74731,Tucumcari Profiler,NM,US,35.08,-103.61,1241,8,p#s
,,,Ferris Mountain,WY,US,42.2,-107.2,2133,8,psr
,,,ptba,,,37.82,-122.47,0,7,ptba
,JTN,74735,Jayton Profiler,TX,US,33.02,-100.98,707,8,p#t
KPUB,PUB,72464,Pueblo Memorial,CO,US,38.29,-104.52,1420,3,pub
KPSN,PSN,,Palestine Muni,TX,US,31.78,-95.71,119,7,p#u
KPUC,PUC,72470,Price/Carbon Co,UT,US,39.62,-110.75,2091,7,puc
KDQU,DQU,74752,DeQueen Profiler,AR,US,34.11,-94.29,195,8,p#v
,WNF,74753,Winnfield Profiler,LA,US,31.9,-92.78,93,8,p#w
KPWD,PWD,,Plentywood,MT,US,48.7833333333,-104.516666667,686,8,pwd
,,,pwn,,,46.78,-91.19,285,7,pwn
,OKO,74769,Okolona Profiler,MS,US,34.09,-88.86,125,8,p#x
,,,raws,,,45.76,-97.49,527,7,raws
,,,rck,,,42.55,-119.6,1595,7,rck
KREO,REO,,Rome,OR,US,42.58,-117.89,1235,6,reo
,,,rep,,,48.6,-118.69,1226,7,rep
KRHI,RHI,,Rhinelander/Oneida Co,WI,US,45.63,-89.47,485,6,rhi
KRME,RME,,Rome,NY,US,43.234,-75.407,154,7,rme
KROD,ROD,,Rosewood Vor,OH,US,40.2833333333,-84.0333333333,360,8,rod
,,,rou,,,41.48,-121.5,1537,7,rou
KRSL,RSL,,Russell Muni,KS,US,38.87,-98.81,567,6,rsl
KRUE,RUE,,Russellville Rgnl,AR,US,35.26,-93.09,115,7,rue
KRUT,RUT,,Rutland,VT,US,43.54,-72.95,240,7,rut
KNBK,NBK,,New Brunswick,NJ,US,40.5,-74.45,11,8,rutg
,,,rvd,,,47.28,-121.92,389,7,rvd
,,,s#1,,,50.0,-135.0,0,7,s#1
,,,s#2,,,38.51,-128.94,0,7,s#2
,,,s#3,,,34.0,-126.0,0,7,s#3
,,,s#4,,,29.5,-123.0,0,7,s#4
,,,s#5,,,25.0,-120.0,0,7,s#5
,,,s#6,,,25.0,-115.0,0,7,s#6
,,,s#7,,,28.0,-87.0,0,7,s#7
K5R0,5R0,,East Addition B3,TX,US,28.2,-93.7,0,8,s#8
,,,s#9,,,28.5,-92.3,0,7,s#9
,,,s#a,,,27.9,-91.0,0,7,s#a
,,,sanq,,,37.94,-122.5,1,7,sanq
KSAT,SAT,72253,San Antonio Intl,TX,US,29.54,-98.47,243,0,sat
KSAW,SAW,,K I Sawyer AFB,MI,US,46.36,-87.4,372,8,saw
,,,s#b,,,28.0,-89.0,0,7,s#b
,,,s#c,,,28.0,-85.0,0,7,s#c
,,,sef,,,37.7,-123.0,25,7,sef
,,,shs,,,38.52,-121.29,23,7,shs
KSJN,SJN,,St. Johns,AZ,US,34.52,-109.38,1745,6,sjn
KSLB,SLB,,Storm Lake,IA,US,42.6,-95.23,454,8,slb
KSLO,SLO,,Salem,IL,US,38.65,-88.97,175,7,slo
,,,smb,,,41.34,-123.49,863,7,smb
KSMN,SMN,72686,Salmon,ID,US,45.12,-113.88,1233,6,smn
KSMP,SMP,,Stampede Pass,WA,US,47.29,-121.33,1208,3,smp
KSNY,SNY,72561,Sidney Muni,NE,US,41.11,-102.98,1307,6,sny
KSOA,SOA,,Sonora,TX,US,30.586,-100.649,652,7,soa
KO22,O22,,Columbia,CA,US,38.02,-120.36,714,7,son
KSOW,SOW,,Show Low,AZ,US,34.265,-110.006,1954,6,sow
K2F1,2F1,,Shamrock,TX,US,35.22,-100.22,691,8,srk
,,,sta,,,40.75,-122.46,579,7,sta
KSTC,STC,72655,St. Cloud,MN,US,45.55,-94.07,314,3,stc
,,,stdm,,,47.18,-87.22,183,7,stdm
KSTF,STF,,Starkville,MS,US,33.49,-88.84,83,8,stv
KTCM,TCM,74206,Mcchord AFB/Tcma,WA,US,47.09,-122.42,83,6,swy
KLMO,,,Longmont/Table Mountain,CO,US,40.13,-105.24,1689,8,tbl
,,,tbm,,,36.67,-118.46,3166,7,tbm
KTBW,TBW,72210,Tampa Bay Area/WFO,FL,US,27.7,-82.4,12,8,tbw
KTNB,TNB,,Boone,NC,US,36.199,-81.651,911,7,tnb
,,,tnf,,,39.16,-120.83,989,7,tnf
,,,tpk,,,35.86,-121.31,381,7,tpk
,,,trav,,,38.06,-121.77,-2,7,trav
KTUL,TUL,72356,Tulsa Intl,OK,US,36.21,-95.9,207,3,tul
KTVR,TVR,,La/Vicksburg,MS,US,32.35,-91.03,26,7,tvr
TXKF,,78016,Bermuda NAS,,BM,32.37,-64.68,6,1,txkf
KU24,U24,72479,Delta,UT,US,39.34,-112.59,1414,7,u24
KU28,U28,72477,Green River,UT,US,39.01,-110.15,1241,7,u28
KLHW,LHW,72209,Ft. Stewart,GA,US,31.9,-81.63,27,7,u#9
KUIL,UIL,72797,Quillayute State,WA,US,47.96,-124.55,54,2,uil
KUVA,UVA,,Uvalde,TX,US,29.211,-99.744,287,7,uva
KVAD,VAD,74781,Valdosta/Moody AFB,GA,US,30.97,-83.2,71,6,vad
,,,vanc,,,45.59,-67.4,149,7,vanc
KVBG,VBG,72393,Vandenberg AFB,CA,US,34.75,-120.57,112,3,vbg
,,,v#l,,,42.86,-100.41,792,7,v#l
KVPS,VPS,72221,Eglin AFB,FL,US,30.48,-86.53,26,6,vps
KVSF,VSF,,Springfield St,VT,US,43.34,-72.52,175,7,vsf
KDMW,DMW,,Westminster,MD,US,39.61,-77.01,244,8,w54
KWAL,WAL,72402,Wallops Island,VA,US,37.94,-75.47,14,5,wal
,,,wck,,,40.96,-123.7,695,7,wck
KO54,O54,,Wvrvl/Trinty Apt,CA,US,40.77,-122.97,1046,8,wev
CWHI,WHI,71249,Three Hills,AB,CA,51.71,-113.22,907,7,whi
,,,win,,,48.52,-120.21,1195,7,win
,,,wja,,,52.88,-118.07,1093,7,wja
CWLM,WLM,71200,Victoria (Auto8),BC,CA,48.42,-123.32,70,7,wlm
,,,w#n,,,37.48,-96.93,381,7,w#n
,,,woo,,,38.88,-78.52,251,7,woo
,,,wpt,,,46.82,-124.03,28,7,wpt
KWRB,WRB,,Robins AFB,GA,US,32.64,-83.6,90,6,wrb
KACQ,ACQ,,Waseca Muni,MN,US,44.1,-93.5,348,8,wsc
,,,wsd,,,32.24,-106.22,1207,7,wsd
,,,wtby,,,41.51,-72.99,137,7,wtby
KXMR,XMR,74794,Cocoa Beach,FL,US,28.468,-80.567,3,8,xmr
KHPX,HPX,,Hopkinton,KY,US,36.74,-87.29,186,8,xrw
,,,yob,,,40.32,-122.99,1133,7,yob
CYQL,YQL,71874,Lethbridge,AB,CA,49.64,-112.8,929,6,yql
,,,ysv,,,37.75,-118.56,2218,7,ysv
