FILENAME      CAT     MLMIXR  ML CAPE ML CIN MLCL(MAGL) 0-1SRH 0-6KT   STPC   500 T (C) 500DIR 7-5 LR 0-3(KT) 0-9(KT) 0-3 KM SRH (M2/S2)

04020512.LCH	0	13.6	1421	-64	497	282	49.1	3.0	-12.5	222	6.8	41.7	68.1	319

04011921.VRB	0	10.3	196	-20	878	-16	82.2	0.0	-14.0	242	5.1	46.9	123.3	207

03112718.RUE	0	10.5	681	0	396	4	92.3	0.0	-20.1	238	7.0	35.8	100.8	153

03110923.SAC	0	6.9	156	-14	892	38	24.7	0.0	-25.3	234	7.5	14.4	91.8	77

03102818.CTY	0	16.5	1074	-53	594	181	37.6	1.2	-7.8	217	6.3	23.6	51.5	193

03100822.VAD	0	14.1	1355	-7	765	-4	27.1	0.0	-11.2	277	6.4	13.9	52.0	68

03092718.CBE	0	11.6	969	-2	1256	109	40.4	0.5	-12.3	213	6.1	33.1	58.2	137

03092620.UIN	0	12.7	1139	-3	844	177	50.2	1.7	-14.6	266	7.9	42.7	77.1	266

03092619.BRL	0	11.1	906	-34	824	125	50.2	1.0	-14.9	256	6.9	40.9	76.6	149

03091200.MRF	0	9.8	747	-2	1645	9	36.3	0.0	-6.8	276	6.2	25.5	49.1	163

03090900.MAF	0	9.9	1214	-1	2565	13	32.3	0.0	-8.4	313	7.4	22.4	35.6	163

03083123.HUF	0	14.8	27	-163	471	268	39.8	0.0	-6.8	243	6.3	41.6	43.2	340

03082601.P#4	0	12.9	980	-231	1606	140	42.5	0.0	-9.4	277	7.1	39.4	44.3	283

03082600.ABR	0	14.2	3471	-76	1925	104	37.8	0.1	-11.4	289	8.6	27.8	43.9	143

03082221.LOL	0	9.6	944	-94	1467	89	64.9	0.3	-12.3	188	8.3	46.4	77.0	299

03082119.APX	0	14.4	2077	-120	1359	80	36.1	0.3	-8.3	255	7.1	34.1	35.4	132

03082100.DLH	0	16.1	2503	-11	1009	166	39.5	2.7	-8.1	226	6.2	24.3	46.3	201

04051501.PUB	0	3.9	204	-85	2585	153	55.2	0.0	-18.2	268	8.8	42.0	78.8	355

04051423.COS	0	4.6	230	-87	1664	52	57.1	0.0	-18.0	274	8.2	45.2	68.4	179

04051300.HBR	0	14.0	4148	-28	1710	172	41.2	1.4	-11.1	244	7.8	44.0	46.5	333

04051100.LUS	0	8.3	917	-69	1429	204	53.5	0.8	-11.5	237	7.4	28.1	44.2	323

04050923.CVS	0	5.9	554	-61	3040	-32	23.7	0.0	-12.6	309	9.6	17.1	15.5	78

04050921.STC	0	9.9	1302	-52	1737	185	49.7	0.5	-14.2	264	7.5	46.1	49.8	400

04050900.P#A	0	13.8	2438	-42	1008	193	29.0	2.3	-12.7	278	7.7	19.9	36.2	251

04050822.BH3	0	5.3	996	-6	3054	49	48.0	0.0	-15.0	280	9.6	8.9	60.8	58

04050522.RIC	0	8.3	824	-38	1493	133	43.8	0.4	-20.4	310	7.1	34.9	60.9	251

04050101.FWD	0	13.9	2471	-39	907	158	44.9	2.9	-14.8	225	8.3	23.0	58.2	185

04043021.C12	0	13.3	2483	-8	1029	37	45.1	0.7	-14.1	236	7.9	32.8	46.0	48

04043020.DYS	0	14.1	2950	-10	638	71	52.3	1.8	-14.3	236	7.8	34.1	51.0	143

04043018.ABI	0	12.0	2372	-1	1211	-3	32.6	0.0	-13.6	230	7.7	22.8	40.3	-22

04042920.MLU	0	12.9	972	0	744	72	46.0	0.5	-14.5	232	6.6	29.2	45.8	176

04042821.G#2	0	10.1	747	-3	1175	139	56.7	0.8	-14.7	252	7.4	32.3	53.8	179

04042521.CDS	0	7.1	679	-5	2042	20	45.4	0.0	-17.7	276	7.7	27.7	76.8	88

04042300.SGF	0	9.8	113	-134	794	263	69.4	0.1	-15.2	267	7.5	51.1	79.0	572

04042300.P#P	0	14.6	2114	-9	448	155	49.9	2.7	-13.6	245	7.2	26.3	46.7	258

04042223.C12	0	12.6	1615	-11	1173	56	54.8	0.7	-10.8	266	6.6	36.5	68.7	191

04042222.UMN	0	10.5	412	-29	663	220	60.2	0.9	-17.5	254	8.2	45.7	67.6	357

04042221.C34	0	11.2	1504	-22	1170	72	53.8	0.8	-15.5	265	7.8	38.9	55.3	252

04042200.ADM	0	11.7	1347	-25	1310	194	51.9	1.6	-13.2	269	6.8	28.4	68.1	339

04042122.C12	0	11.5	1550	-3	1449	83	53.3	0.6	-13.2	261	6.6	30.3	65.8	168

04041921.HOB	0	11.3	2173	-1	1395	86	53.9	1.0	-10.9	235	6.7	32.7	83.0	143

04041801.MFD	0	10.8	1224	-65	1060	185	23.7	0.0	-16.5	288	8.0	29.7	50.0	245

04041723.MFD	0	11.9	2519	-15	1046	104	26.5	1.1	-15.5	303	7.2	29.2	37.6	184

04041105.MFE	0	15.8	2222	-37	402	26	39.9	0.4	-11.6	248	7.5	2.1	69.3	23

04041019.ILM	0	9.2	180	-45	1165	111	41.2	0.1	-16.1	267	6.0	29.7	69.5	345

04041001.PRX	0	8.8	516	-75	1780	210	42.3	0.1	-14.1	270	6.7	37.6	59.1	314

04040818.DAB	0	13.2	1058	-19	810	73	56.2	0.7	-15.8	264	7.7	33.6	94.9	186

04040815.DHN	0	11.9	877	-2	522	78	53.9	0.6	-15.8	257	6.5	30.9	87.6	111

04071305.CHE	0	17.6	3151	-107	771	181	49.7	2.9	-8.9	301	7.9	29.7	60.2	300

04070104.HBR	0	15.7	1988	-45	801	174	24.0	0.0	-8.2	259	7.0	25.9	23.7	276

04062402.FNT	0	10.0	608	-67	1046	219	50.4	1.0	-15.3	260	6.5	32.1	72.4	270

04062222.BIS	0	7.2	504	-14	1518	9	56.3	0.0	-18.7	301	6.3	28.7	75.6	88

04062023.DHT	0	8.4	905	-127	2633	107	47.8	0.0	-9.3	270	8.8	36.3	67.8	192

04061902.G#1	0	13.2	1631	-27	1122	144	35.1	1.2	-8.6	284	7.3	37.4	58.3	408

04061900.HDN	0	6.4	316	-26	1668	-40	51.4	0.0	-13.3	257	8.3	36.5	73.3	29

04061820.FAM	0	15.9	1842	-13	923	65	31.0	0.6	-7.0	271	5.7	23.9	35.7	131

04061800.LHX	0	12.7	2059	-86	777	206	47.3	2.5	-11.2	235	8.4	37.4	49.6	651

04052700.CHE	0	8.9	347	-4	1255	145	31.1	0.2	-14.7	268	6.1	31.0	44.9	228

04052623.TYS	0	14.7	1654	-44	919	199	50.1	2.8	-9.7	275	5.9	37.8	71.9	255

04052623.OKC	0	15.9	3047	-69	1198	124	56.8	2.5	-7.9	261	6.8	24.4	82.9	79

04052622.FSD	0	9.4	835	-34	1187	143	35.4	0.6	-17.3	267	7.3	33.1	47.2	271

04052621.CSV	0	14.4	1608	-15	870	176	59.8	2.8	-9.3	268	6.2	35.9	58.7	237

04052621.C33	0	13.6	2405	-23	1847	104	55.5	0.4	-9.6	256	7.5	30.4	80.9	72

04052603.CAI	0	15.4	1463	-14	609	129	47.0	1.5	-11.0	277	7.2	31.6	59.9	153

04052402.P#7	0	7.8	400	-213	1358	246	41.2	0.0	-15.5	247	8.2	35.3	62.4	412

04052400.STL	0	16.1	3087	-3	604	162	45.4	3.8	-12.7	253	8.0	28.6	58.7	195

04052400.CDR	0	5.8	117	-187	2181	178	56.7	0.0	-14.5	256	8.0	30.8	66.1	338

04052323.BGM	0	14.6	2244	0	781	156	41.1	2.4	-11.9	272	7.8	30.1	44.7	249

04052320.PIN	0	12.0	1300	-3	1376	120	33.7	0.6	-11.8	267	6.7	36.9	31.3	199

04052300.ELM	0	12.4	1089	-41	1163	226	43.8	1.5	-9.7	281	5.7	46.2	46.0	359

04052201.G#1	0	12.3	2404	-84	1771	261	33.8	0.6	-8.2	246	7.9	36.9	50.5	385

04052201.SNY	0	7.0	484	-214	2287	78	62.8	0.0	-12.7	227	9.0	42.4	81.2	214

04052123.HYS	0	12.7	3460	-27	2109	75	39.7	0.0	-10.8	236	8.6	29.0	45.1	157

04052100.FKL	0	14.7	2440	-9	772	269	42.7	4.7	-10.6	299	6.4	28.6	49.2	346

04052100.DEN	0	9.0	1781	-3	1934	76	49.3	0.1	-11.5	231	8.4	30.6	60.1	225

04051723.DSM	0	13.3	1669	-24	854	23	36.8	0.2	-11.5	251	6.5	26.2	51.1	132

04051723.PUB	0	9.2	546	-83	1212	147	55.3	0.5	-11.9	251	7.8	44.9	72.1	222

04051601.9V9	0	7.5	608	-65	1315	120	61.8	0.5	-19.3	286	7.0	35.7	85.8	189

04051521.PIR	0	6.8	724	-30	1545	91	60.8	0.3	-21.3	289	7.3	36.7	70.4	224

04051520.Y26	0	7.0	965	-32	1206	89	60.4	0.7	-23.7	287	7.8	40.0	67.1	217

99053023.P07	0	12.1	2286	-113	1897	53	39.7	0.1	-8.5	315	7.8	22.5	45.3	165

99052800.FTW	0	12.2	1104	-4	954	41	33.8	0.3	-12.6	256	6.8	24.6	36.5	103

99052503.FST	0	10.3	1116	-185	1882	122	53.5	0.0	-9.7	271	8.3	44.1	67.4	157

99052502.INK	0	11.4	1576	-110	1665	119	56.3	0.4	-10.0	270	7.8	39.9	60.4	191

99052420.ABQ	0	8.1	781	-71	1338	71	34.2	0.2	-13.9	212	8.5	24.7	44.7	132

99052220.TUL	0	16.0	3471	-3	869	32	31.1	0.6	-12.1	269	7.3	20.4	36.1	91

99052200.SNY	0	8.7	1439	-7	1674	53	48.7	0.2	-12.8	266	7.7	28.2	65.4	147

99052123.RAP	0	8.6	1729	-70	1711	131	43.6	0.4	-16.2	256	8.7	23.0	67.0	178

99052001.MOT	0	8.0	903	-1	1506	2	27.5	0.0	-17.4	240	7.0	14.4	59.7	47

99051700.LAA	0	7.5	817	-141	1731	124	65.0	0.1	-15.0	234	8.6	43.8	78.0	361

99050519.MVN	0	12.9	1777	-10	790	108	57.7	1.8	-14.1	237	6.6	41.0	44.8	194

99043001.INK	0	12.4	2333	-60	967	95	52.8	1.8	-11.4	237	8.1	32.9	71.8	280

99042900.BIL	0	6.5	60	-143	1109	133	46.8	0.0	-17.8	182	7.5	39.8	84.0	324

99042800.EVV	0	9.5	305	-3	1146	22	26.2	0.0	-15.6	225	6.4	18.9	38.1	56

99042701.OKC	0	8.9	873	-24	1056	47	27.4	0.2	-20.3	275	7.9	23.0	44.2	88

99042322.LOZ	0	12.8	1995	-5	979	77	37.3	1.0	-11.6	287	6.9	30.4	44.4	71

99042319.EZF	0	10.2	1142	-51	1722	106	57.2	0.3	-14.2	276	6.9	38.0	68.5	172

99042203.GOK	0	12.3	2307	-132	894	364	53.9	3.4	-16.0	254	8.5	31.2	54.6	401

99042123.BMI	0	11.6	1687	-24	839	261	53.4	3.9	-16.4	252	7.8	45.9	57.4	408

04083002.GCK	0	10.7	1029	-108	1687	204	32.5	0.2	-8.1	315	6.8	29.0	26.2	278

04083000.SUX	0	10.7	779	-7	1471	199	42.6	0.6	-12.9	289	6.7	36.3	45.9	296

04082622.C23	0	10.2	983	-43	1349	25	41.1	0.1	-15.8	254	7.2	17.8	70.6	46

04082621.MCW	0	15.4	2478	-27	1087	26	46.1	0.5	-9.9	239	7.0	37.9	68.9	181

04082522.FSM	0	18.2	3688	-45	1240	101	33.9	1.6	-6.7	244	6.2	16.5	39.6	113

04082522.BIS	0	10.2	2077	-41	1811	74	38.1	0.2	-15.2	230	8.4	22.8	43.2	103

04082503.MHK	0	19.2	4217	-59	627	274	31.2	5.7	-7.9	224	7.5	31.4	51.8	392

04082501.MHK	0	18.9	4262	-45	721	150	29.9	3.2	-7.4	240	7.1	28.3	50.9	241

04082020.BGM	0	14.6	1425	-21	712	95	53.2	1.2	-9.5	238	5.9	38.1	53.7	106

04082018.ORH	0	15.1	2067	-19	1051	47	40.0	0.6	-8.9	256	6.1	29.0	39.9	132

04081918.LBE	0	14.4	1183	-7	597	105	39.9	0.8	-8.7	270	5.6	40.5	44.4	152

04081901.PIA	0	13.9	1294	-107	1203	377	40.4	1.6	-7.9	277	5.6	39.8	43.3	465

04081822.BRL	0	15.3	2600	-41	963	377	41.3	6.8	-9.4	276	6.6	42.5	42.9	508

04081421.LIC	0	9.9	1288	-66	1242	15	32.2	0.1	-10.2	333	7.8	25.5	42.7	65

04080321.OAX	0	18.7	4816	-44	1389	92	36.9	1.7	-5.9	259	7.0	23.6	38.1	189

04080202.Y26	0	15.4	3187	-169	1209	336	55.2	1.6	-9.3	291	8.1	28.5	83.2	385

04080123.Y22	0	8.5	1290	-28	3011	-1	45.9	0.0	-10.5	298	8.6	30.2	71.2	158

04073101.GAG	0	14.4	2006	-116	1300	54	42.0	0.3	-6.2	308	6.7	14.8	44.7	98

04072102.FSD	0	19.9	4659	-49	869	261	26.0	5.3	-5.9	278	7.3	28.0	37.4	426

99081101.HLC	0	17.4	3928	-33	1289	71	38.3	1.3	-5.1	243	6.7	21.0	34.5	152

99081023.AKO	0	14.9	2910	-32	1271	87	33.9	1.0	-6.5	232	7.6	22.7	45.7	163

99080901.DIK	0	12.0	2409	-98	1891	48	58.5	0.1	-10.8	267	8.5	29.7	54.5	94

99080822.2WX	0	10.3	1972	-32	2526	39	44.1	0.0	-8.8	262	8.3	27.2	41.0	117

99080702.RAP	0	12.7	921	-36	1200	35	33.6	0.1	-6.6	268	6.3	20.0	48.7	72

99080301.LWT	0	8.5	449	-155	1772	53	48.3	0.0	-10.3	278	7.8	29.4	70.4	131

99073100.JKL	0	15.8	3605	-30	1833	89	22.3	0.0	-5.9	355	6.7	22.8	19.6	158

99073020.IPT	0	15.0	2685	-12	1238	32	34.0	0.4	-8.7	319	6.3	16.0	50.7	72

99072922.FVX	0	14.5	1431	-13	1556	81	34.3	0.3	-6.0	327	5.6	22.6	48.0	117

99072902.XVG	0	12.7	1459	-186	1710	319	58.3	0.1	-9.5	302	7.7	41.9	73.8	381

99072900.ADG	0	14.8	1974	-6	1415	63	37.3	0.5	-9.4	298	7.1	21.7	66.3	118

99072420.MHT	0	14.8	1594	-17	1088	66	27.8	0.5	-9.7	275	6.5	25.2	56.1	134

99072319.RAP	0	10.6	1320	-19	2145	52	38.7	0.0	-7.5	263	7.3	22.5	54.0	87

99072300.FAR	0	16.2	2819	-34	1355	81	35.4	0.9	-8.5	247	7.6	27.9	55.9	137

99071923.GDV	0	11.9	1807	-31	1654	21	41.3	0.1	-11.2	254	7.9	18.9	69.4	67

99071302.FAR	0	12.1	1948	-48	1552	125	38.2	0.7	-12.5	297	7.2	27.2	61.0	158

99071302.DVL	0	10.4	1453	-76	1761	69	42.5	0.1	-13.5	288	7.5	28.3	62.4	124

99071300.OLF	0	9.2	1101	-38	2374	25	49.7	0.0	-10.3	281	7.3	26.5	65.7	106

99071202.AIA	0	9.4	1094	-73	1844	-8	27.8	0.0	-11.3	327	8.0	26.7	47.0	79

99070804.GDV	0	14.2	2058	-209	1364	472	61.7	0.0	-7.6	251	8.0	40.8	78.6	551

99070421.ERY	0	19.1	3756	-61	791	95	32.9	1.8	-6.7	267	8.2	22.2	36.6	98

99070207.SFD	0	9.5	32	-374	1535	254	82.4	0.0	-10.7	263	7.4	45.0	92.7	464

99070103.SWO	0	18.3	2994	-18	703	229	51.1	5.8	-4.6	303	6.4	25.9	51.9	297

99070103.GCK	0	15.2	2113	-124	873	95	73.0	1.0	-6.5	294	7.5	37.6	74.8	319

99063023.LBF	0	9.7	291	-114	1136	0	76.3	0.0	-12.3	289	6.9	54.3	115.6	214

99062801.BGD	0	13.8	2864	-63	2251	73	37.7	0.0	-5.0	266	8.5	22.5	43.1	130

99062522.DIK	0	12.8	2775	-1	1732	-52	57.7	-0.4	-10.3	230	8.2	35.4	58.9	132

99062501.VTN	0	11.7	1035	-41	1545	55	41.3	0.2	-8.2	282	6.6	23.6	41.7	120

99062400.BGD	0	12.2	2544	-17	2195	10	13.6	0.0	-6.5	288	7.8	22.6	35.1	91

99060601.P07	0	11.8	1543	-130	1771	-31	45.2	0.0	-8.7	243	7.9	18.4	58.3	32

99060523.LBF	0	10.7	2070	-28	1957	91	62.6	0.1	-12.9	197	8.5	25.9	90.4	131

99060302.IML	0	10.0	869	-198	1657	237	43.7	0.0	-11.0	225	8.5	39.8	66.5	421

99060202.GCC	0	6.3	226	-83	1883	18	41.3	0.0	-15.4	262	8.3	26.0	42.6	126

99060200.FTW	0	16.8	3982	-31	1338	62	35.0	1.0	-11.1	275	8.5	25.7	60.3	144

99053102.MHK	0	11.6	903	-51	1360	108	32.8	0.3	-11.3	270	6.9	30.0	24.5	179

99120303.ADM	0	9.7	1355	-50	974	250	42.8	2.4	-22.1	217	8.5	35.9	65.7	332

99112303.RBD	0	13.2	1077	-16	789	138	48.1	1.2	-13.6	235	6.4	25.1	60.9	176

99112302.HBR	0	8.7	124	-124	660	53	47.7	0.0	-17.1	219	6.7	41.5	75.7	132

99100823.FSI	0	10.1	649	-14	1313	5	36.2	0.0	-13.6	219	6.3	14.3	67.9	56

99092600.GKY	0	13.1	1483	-15	1429	43	28.0	0.2	-9.4	340	6.3	21.5	55.3	182

99092522.D07	0	6.4	163	-199	2219	136	65.7	0.0	-15.8	242	8.3	31.8	105.7	206

99092004.RRC	0	11.2	292	-200	1044	70	37.2	0.0	-11.2	270	6.7	28.8	60.6	216

99092000.OKC	0	11.1	1068	-42	1896	56	39.5	0.0	-10.1	290	6.8	29.0	60.9	190

99091923.CSM	0	11.9	1645	-3	1885	18	41.3	0.0	-9.8	280	7.0	27.5	64.0	178

99091920.CGZ	0	11.2	802	-16	1905	19	39.1	0.0	-8.7	245	6.5	16.0	60.3	61

99091207.SLP	0	15.6	2094	-69	507	92	45.4	1.3	-10.8	271	8.2	16.8	55.8	121

99091200.LBL	0	11.9	1180	-121	1590	31	43.2	0.1	-9.0	275	7.8	25.7	65.5	84

99091122.HLC	0	12.4	1517	-36	1221	59	37.8	0.4	-11.3	253	7.4	21.0	66.2	94

99091101.AFW	0	13.1	1250	-24	1970	21	29.5	0.0	-7.4	297	6.2	21.7	52.8	139

99082300.ABR	0	11.7	1432	-38	1851	61	40.1	0.1	-9.6	289	6.9	20.3	45.5	101

99082104.HON	0	13.3	1187	-244	1155	197	38.1	0.0	-8.9	281	7.4	31.4	54.2	238

99082100.LBF	0	9.8	20	-311	1794	44	34.8	0.0	-7.8	321	7.1	19.7	46.1	126

99082022.DIK	0	11.7	1445	-10	1669	21	33.6	0.1	-7.8	298	6.3	17.8	36.0	58

99081922.MLS	0	7.1	393	-105	3278	19	33.8	0.0	-10.0	244	8.6	22.0	37.3	120

99081800.RRT	0	11.4	1524	-26	847	90	49.2	1.1	-17.7	268	7.3	32.2	62.0	126

99081400.ALB	0	16.8	1843	-4	701	196	38.5	2.3	-6.3	249	5.8	29.9	48.4	252

99081202.GCC	0	10.6	877	-99	1162	63	34.5	0.2	-10.2	218	7.5	17.7	54.6	98
